,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
632,0.00540006160736084,0.0004897918149384616,0.001800227165222168,0.00040020958666830644,friedman_mse,5,100,1,10,"{'criterion': 'friedman_mse', 'max_depth': 5, 'max_features': 100, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8136386785239054,0.5991483873923855,0.622299307664052,0.5759108513109772,0.6887527097744557,0.2084996174951388,0.5421713469088207,0.740436549154281,0.7045279170979951,0.6406956217072262,0.6136080987029238,0.15545621326878314,650
577,0.009497547149658203,0.0006731013310571037,0.002403521537780762,0.0004882975298292873,friedman_mse,,100,1,5,"{'criterion': 'friedman_mse', 'max_depth': None, 'max_features': 100, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.7605144405604461,0.4136279213412809,0.6438921271601135,0.6088832887599199,0.8214004923637231,0.3571982462334995,0.6778943166822948,0.6697813539194675,0.4856463901090853,0.6968660247917691,0.6135704601921599,0.1421375747333662,651
594,0.008597779273986816,0.0004898243421141796,0.002301812171936035,0.00045843771703672157,friedman_mse,5,,1,2,"{'criterion': 'friedman_mse', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.43000872179360117,0.6750669651909218,0.7098079202294441,0.6729084870278832,0.7432324681458826,0.1250720102893571,0.6252498639209451,0.8153154970222263,0.7326813448269005,0.6058415799212864,0.6135184858368448,0.18994392164809634,652
447,0.0039008378982543944,0.0005384805830792328,0.00200045108795166,1.4745374771181322e-06,poisson,50,sqrt,8,2,"{'criterion': 'poisson', 'max_depth': 50, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 2}",0.688320201090018,0.48594551194862834,0.6609386508492803,0.5830988274410429,0.4987695224197881,0.4843566243254376,0.6801105356615831,0.689367741627148,0.8080682279561364,0.5541855592897968,0.613316140260886,0.10317533552666917,653
1053,0.06210062503814697,0.0028084086990051056,0.002198958396911621,0.0003981660432540014,absolute_error,150,50,1,2,"{'criterion': 'absolute_error', 'max_depth': 150, 'max_features': 50, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7029020833306745,0.5280082623329675,0.7024374989187554,0.6753429581681263,0.8482221457290207,0.34740314627237256,0.5575632144036817,0.6709937277657476,0.5667472496670499,0.5297828809203984,0.6129403167508795,0.12983209045302324,654
919,0.22079966068267823,0.005399860881492214,0.0022008419036865234,0.0004001268425259791,absolute_error,20,,1,5,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.7184598286251547,0.6952009573633007,0.680267450506489,0.5229614120485424,0.8110555109920604,0.14967627108658887,0.46273320948539487,0.735742401503368,0.7810639613507773,0.5696429496851093,0.6126803952646787,0.1876634237604678,655
595,0.008898329734802247,0.00029987613782139506,0.0020015716552734377,1.9480417457404613e-06,friedman_mse,5,,1,5,"{'criterion': 'friedman_mse', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.4313203013279683,0.678918108331077,0.7098079202294441,0.6836250950339149,0.5765129604125303,0.19239225309471586,0.6212806471447965,0.8252351090140584,0.7849142526113675,0.6217839657173567,0.6125790612917229,0.17455565737719253,656
787,0.00570070743560791,0.000641895498822978,0.002101755142211914,0.0003043501869833394,friedman_mse,150,50,3,5,"{'criterion': 'friedman_mse', 'max_depth': 150, 'max_features': 50, 'min_samples_leaf': 3, 'min_samples_split': 5}",0.7339889279609191,0.4042047515016862,0.5888642420985135,0.6127160841065369,0.6200845364563259,0.32436101846072807,0.6881441087013834,0.6704890844282374,0.7981336413865772,0.6820317712996943,0.6123018166400603,0.13790056277834997,657
359,0.004602885246276856,0.0004878403193859031,0.0020977258682250977,0.0002992172782575291,poisson,5,50,8,10,"{'criterion': 'poisson', 'max_depth': 5, 'max_features': 50, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.7415506689073326,0.6751245273336437,0.6848753100155192,0.5224812183594345,0.675538296081474,0.06291544246030234,0.6504734539302038,0.740857612504416,0.7583646841454657,0.6069784039485342,0.6119159617686326,0.19471921547821763,658
893,0.040198349952697755,0.002560567885249346,0.0022031545639038088,0.00040142992975089836,absolute_error,5,50,1,10,"{'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 50, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.7916299412428517,0.5423956458224756,0.4339936672059316,0.631229291029155,0.40747014088412226,0.48877563552513004,0.7844082304439217,0.7194464381596368,0.752627046117895,0.5669248683699091,0.6118900904801029,0.13757229267484772,659
198,0.01100013256072998,0.0007708689697829621,0.0020000696182250976,0.00044707531364288354,squared_error,50,100,1,2,"{'criterion': 'squared_error', 'max_depth': 50, 'max_features': 100, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.6724411392056573,0.5986793992812729,0.5358041893378684,0.6016292979755873,0.7542162036046605,0.2796188627052508,0.7258704612406679,0.4593490659259709,0.7521835828524304,0.7384234326684271,0.6118215634797793,0.14572212741444868,660
335,0.003302192687988281,0.0004568823536090602,0.0019001007080078126,0.0003002215597707745,poisson,5,sqrt,1,10,"{'criterion': 'poisson', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10}",0.6725251013964576,0.4725148135610343,0.5457880614265408,0.49389796729943425,0.5553133255923246,0.5779460198565363,0.7443750763825316,0.6995245404929986,0.7503727641103672,0.6056200032329695,0.6117877673351194,0.09497133804821359,661
162,0.02040104866027832,0.0006648183620307964,0.0021990537643432617,0.00039845896818859275,squared_error,50,,1,2,"{'criterion': 'squared_error', 'max_depth': 50, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.49586039087678746,0.6807422254438779,0.7411237436064142,0.6124269022265636,0.7046953238087784,0.23093871895438167,0.6213672656394444,0.6603883830177193,0.7333015181128157,0.6308170776095119,0.6111661549296296,0.14358882886551771,662
389,0.004201650619506836,0.0004027724391305442,0.00200045108795166,1.2027738814954221e-06,poisson,20,sqrt,1,10,"{'criterion': 'poisson', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10}",0.7652373363672687,0.6407429537646862,0.5263132430585664,0.1971706387823593,0.5806825693327349,0.7382274990640263,0.6056836737449047,0.7834652313251586,0.7388886312135,0.5320565276349456,0.6108468304288152,0.1650957988290913,663
232,0.0035024404525756834,0.000501251359621846,0.002100419998168945,0.0003002816799996023,squared_error,150,sqrt,8,5,"{'criterion': 'squared_error', 'max_depth': 150, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 5}",0.5620069189944044,0.5440024129897034,0.5734233083228291,0.563669512685802,0.6757229099584683,0.3971557431275652,0.769583282025037,0.6450512451466253,0.7300496844390049,0.6440725756364872,0.6104737593325927,0.10101069283742443,664
665,0.003499460220336914,0.0005005369984071988,0.0021000146865844727,0.00029984376743608825,friedman_mse,20,sqrt,8,10,"{'criterion': 'friedman_mse', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 10}",0.6895652677811172,0.4620675261502989,0.25936297048169055,0.6089673031126995,0.6610601547761031,0.6155585856767509,0.6968662022046603,0.7528081676449787,0.7276828593038617,0.6247969797629706,0.6098736016895131,0.13993142424753285,665
639,0.006604456901550293,0.000489733495503926,0.001998138427734375,5.965040357794017e-06,friedman_mse,5,150,1,2,"{'criterion': 'friedman_mse', 'max_depth': 5, 'max_features': 150, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.45144603188122,0.5695779844504862,0.688913589463716,0.656641652637257,0.7321001687316928,0.34902103513036076,0.770034711336352,0.686152805441655,0.676426906347475,0.5155829810619927,0.6095897866482207,0.12764417457528388,666
123,0.0042011022567749025,0.0007491173526168077,0.001998448371887207,2.4347895500419882e-06,squared_error,20,sqrt,8,2,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 2}",0.7224307968428312,0.4913165398903192,0.5120091110550148,0.5335258290928655,0.7423086736826524,0.4306900464694575,0.6799543127140053,0.7916913339065214,0.5295174513893662,0.6619584078647645,0.6095402502907799,0.11786218869766628,667
85,0.0044018268585205075,0.000493124809933026,0.0017997026443481445,0.00039976963844536126,squared_error,5,50,3,5,"{'criterion': 'squared_error', 'max_depth': 5, 'max_features': 50, 'min_samples_leaf': 3, 'min_samples_split': 5}",0.7486212391569671,0.625548003430762,0.6177572639656206,0.42797030230301336,0.784594619137726,0.3330520974652901,0.6145431339425118,0.720049456709975,0.6739575528744395,0.5480237709375602,0.6094117439923865,0.13412519531004216,668
1042,0.014805150032043458,0.0012487459989724955,0.002398109436035156,0.00048758073285497597,absolute_error,150,sqrt,8,5,"{'criterion': 'absolute_error', 'max_depth': 150, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 5}",0.6046362116814459,0.6724723407244937,0.6277251526619534,0.3118266256676243,0.6243984511819032,0.6385133428039209,0.6021906807125137,0.49714649518903253,0.813739226863615,0.6987766502857766,0.6091425177772279,0.12504157082739947,669
664,0.00359799861907959,0.0004920589407462835,0.0019002437591552734,0.00029994665869921203,friedman_mse,20,sqrt,8,5,"{'criterion': 'friedman_mse', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 5}",0.7134752932144757,0.38473520028550146,0.6388219237143336,0.5525863251504015,0.6320770688618906,0.6122057008493779,0.6650592763230322,0.5689752810654644,0.7445083799394576,0.5789113317010649,0.6091355781104999,0.09478225072222997,670
406,0.00729978084564209,0.00045808506712421727,0.0020009756088256838,1.4386343804879753e-06,poisson,20,50,1,5,"{'criterion': 'poisson', 'max_depth': 20, 'max_features': 50, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8077783767528044,0.7129474638033845,0.7185120204918973,0.3624748388660688,0.7714878923821552,0.004927810684578704,0.5976302339408475,0.690733627678525,0.794991558979341,0.6270148177536293,0.6088498641333231,0.23582150173622726,671
1012,0.08079721927642822,0.006063792878949394,0.00210263729095459,0.0003058863624236388,absolute_error,50,100,3,5,"{'criterion': 'absolute_error', 'max_depth': 50, 'max_features': 100, 'min_samples_leaf': 3, 'min_samples_split': 5}",0.8507640031901376,0.34810367946494647,0.4832988774976227,0.6249140534591338,0.7751012679786874,0.37751327644697463,0.7614008801977782,0.5787851885588742,0.7697659550530594,0.5153077175226349,0.608495489936985,0.16807939817834153,672
630,0.005202198028564453,0.00040026100184976113,0.002000093460083008,2.1083537072595736e-06,friedman_mse,5,100,1,2,"{'criterion': 'friedman_mse', 'max_depth': 5, 'max_features': 100, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.5391503173264388,0.36788971894128364,0.462710055214823,0.6235922672835046,0.7237423562236704,0.6146594783604353,0.7116604205788816,0.657455333258754,0.8376490622561423,0.5448159449125242,0.6083324954356458,0.1292699803774668,673
247,0.005201387405395508,0.0003991823238231059,0.0020006895065307617,8.808590508418639e-07,squared_error,150,50,3,5,"{'criterion': 'squared_error', 'max_depth': 150, 'max_features': 50, 'min_samples_leaf': 3, 'min_samples_split': 5}",0.7345847747393952,0.7013091335816157,0.7121272311890299,0.765376319393717,0.6810321845227563,-0.11540837776944168,0.4721619174755032,0.8651475308953578,0.7728933799881614,0.4920838453479349,0.608130793936403,0.26724455367733463,674
628,0.004300308227539062,0.00045744042358063057,0.0019995450973510744,5.4898951824410105e-06,friedman_mse,5,50,8,5,"{'criterion': 'friedman_mse', 'max_depth': 5, 'max_features': 50, 'min_samples_leaf': 8, 'min_samples_split': 5}",0.5361971975331455,0.7272107394452336,0.6657318303765554,0.576107117984147,0.6435702470046722,0.2713339385217739,0.685633540497689,0.6806020386880041,0.8003787764563778,0.49447131922467813,0.6081236745732277,0.1412524219592748,675
684,0.011097979545593262,0.00030031132769900925,0.0023011684417724608,0.0004585474204143268,friedman_mse,20,100,1,2,"{'criterion': 'friedman_mse', 'max_depth': 20, 'max_features': 100, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7829021656849099,0.803913517802456,0.743006398170023,0.6263468451719651,0.4804391404766495,0.3860007949968379,0.42129480417340237,0.7668141192386384,0.7988335390548502,0.26038704355375475,0.6069938368323486,0.19246154584500125,676
1058,0.04300310611724854,0.002642223639712551,0.0020990848541259767,0.0005388596595945248,absolute_error,150,50,3,10,"{'criterion': 'absolute_error', 'max_depth': 150, 'max_features': 50, 'min_samples_leaf': 3, 'min_samples_split': 10}",0.7575249631376467,0.6460434927290708,0.5781158079908469,0.587371003843522,0.7335298817251545,0.23074805058000847,0.6877056858150553,0.6759646708015987,0.7618124663167184,0.4109913111699792,0.6069807334109601,0.16019766819635634,677
1000,0.05659945011138916,0.002766867803662633,0.002100229263305664,0.0005388946194109612,absolute_error,50,50,1,5,"{'criterion': 'absolute_error', 'max_depth': 50, 'max_features': 50, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.7980638043984011,0.5347180151218272,0.7587252891398144,0.40823546828135837,0.8349182792254816,0.11280793587342541,0.5962189682650406,0.7069817132293582,0.7131263671715844,0.605556921636483,0.6069352762342775,0.20537962980585237,678
302,0.006199979782104492,0.000400183041740338,0.001901698112487793,0.00030086784896208614,poisson,,50,3,10,"{'criterion': 'poisson', 'max_depth': None, 'max_features': 50, 'min_samples_leaf': 3, 'min_samples_split': 10}",0.7738442617268059,0.6931745761209962,0.6340317548973237,0.6602347902413955,0.5766218487753445,0.1738425208559824,0.5917420968171021,0.5423143870422691,0.7504110153623833,0.6605503251605838,0.6056767577000186,0.15975288316627784,679
355,0.004499363899230957,0.0004980936060494291,0.0019998550415039062,1.910326540375722e-06,poisson,5,50,3,5,"{'criterion': 'poisson', 'max_depth': 5, 'max_features': 50, 'min_samples_leaf': 3, 'min_samples_split': 5}",0.6920406884739836,0.5539524852445838,0.5018051940046271,0.6573547433936946,0.6130174985771191,0.3583755518218018,0.748335281137106,0.7183920717985794,0.7247719672176396,0.48782535803696037,0.6055870839706096,0.12080337537316514,680
353,0.004804086685180664,0.0006034131084774741,0.001994752883911133,6.348563436641971e-06,poisson,5,50,1,10,"{'criterion': 'poisson', 'max_depth': 5, 'max_features': 50, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.6835144643495927,0.4645620277317334,0.5793301423131733,0.5293128155480588,0.6292023139450897,0.4599770796272049,0.7331926006640934,0.7097992550195593,0.5774278786066893,0.6872357692769125,0.6053554347082108,0.09424974434482788,681
712,0.004003572463989258,6.257113805467352e-06,0.001998138427734375,4.605615070986623e-06,friedman_mse,50,sqrt,1,5,"{'criterion': 'friedman_mse', 'max_depth': 50, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5}",0.6918224427008757,0.41405580428959776,0.7475951532435663,0.6820028489458447,0.7127775245208122,0.3245169625168146,0.6572146101841048,0.6377828739417588,0.7884374847569168,0.3956516990789337,0.6051857404179225,0.15550695395126624,682
446,0.00450284481048584,0.0005004655638460374,0.002102041244506836,0.00029771736089830074,poisson,50,sqrt,3,10,"{'criterion': 'poisson', 'max_depth': 50, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10}",0.7085249009083154,0.6678701339897879,0.31271998402166135,0.6642875796843297,0.6439320869787899,0.488277676517202,0.7549436620121277,0.72069154286388,0.5832360744211592,0.5070167182702487,0.6051500359667502,0.1283332745673908,683
785,0.0053023815155029295,0.0006379037324048716,0.0020008325576782227,7.937906611507664e-06,friedman_mse,150,50,1,10,"{'criterion': 'friedman_mse', 'max_depth': 150, 'max_features': 50, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.6545225220585994,0.6061271657769995,0.5549525100276487,0.5489385199371216,0.6594862940533988,0.07888476001431322,0.6937219912573699,0.8356946529098608,0.8290072887358445,0.5893441493266898,0.6050679854097847,0.19984577377037027,684
233,0.0036000490188598635,0.0004883760383781676,0.0021013498306274416,0.0002982957557072674,squared_error,150,sqrt,8,10,"{'criterion': 'squared_error', 'max_depth': 150, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 10}",0.6505828705261072,0.5164763588329743,0.5563521675014049,0.456936103629779,0.622811236557131,0.5683896791425916,0.7074679261839822,0.7160191727187213,0.6528912129989464,0.6002862238505138,0.6048212951942151,0.07810359729782276,685
981,0.025299692153930665,0.0013455856107892413,0.0021009206771850585,0.00030041621683471177,absolute_error,50,sqrt,1,2,"{'criterion': 'absolute_error', 'max_depth': 50, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7648434447563357,0.483644775342593,0.609771898951409,0.5216756566992378,0.6015531364524547,0.3527554254269516,0.7622242365289245,0.7349560269515873,0.7730451933433783,0.4397665514960041,0.6044236345948876,0.14423173294800962,686
285,0.003999447822570801,1.3208044990982571e-06,0.0019006013870239257,0.00030023689293581096,poisson,,sqrt,8,2,"{'criterion': 'poisson', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 2}",0.6816689753359608,0.5234369399774617,0.5511851458323421,0.485739496513102,0.6845403924786382,0.6151901386123945,0.6549439736155225,0.5342683114556275,0.699129361663741,0.6095343782738748,0.6039637113758665,0.07242086326343511,687
554,0.004000067710876465,3.6004363167826295e-06,0.0021990060806274412,0.00040057457576875153,friedman_mse,,sqrt,3,10,"{'criterion': 'friedman_mse', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10}",0.7605264014581002,0.41367290278074687,0.695451332270506,0.5360551041249911,0.47960248629533864,0.28266269018908796,0.6978053265638267,0.7184914031251554,0.7848820120256165,0.6702399873293319,0.6039389646162701,0.15857203506773151,688
392,0.004299736022949219,0.0004581952320757796,0.0022000551223754885,0.00039992351291484227,poisson,20,sqrt,3,10,"{'criterion': 'poisson', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10}",0.6469102133867797,0.5793526079014659,0.5407409103449425,0.5236100734891116,0.8026165692023391,0.5219511238879957,0.6966841650140108,0.4633822885331337,0.7022665626943969,0.5606984373863868,0.6038212951840563,0.09949286970857983,689
244,0.006301712989807129,0.0004571441224085908,0.0019994020462036134,6.525007335378651e-07,squared_error,150,50,1,5,"{'criterion': 'squared_error', 'max_depth': 150, 'max_features': 50, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.7346385340982169,0.6263549484660891,0.4966056637771,0.48283764273654484,0.6295606887081358,0.45139912872905297,0.4918882787663057,0.6655014090565937,0.8112110100235638,0.6465455365860742,0.6036542840947676,0.11349766377330084,690
629,0.004198932647705078,0.0006002126828844066,0.0021002531051635743,0.0003001617655365439,friedman_mse,5,50,8,10,"{'criterion': 'friedman_mse', 'max_depth': 5, 'max_features': 50, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.6450839338948229,0.39270257274065856,0.6969636978153835,0.5573500296446121,0.7018374812739214,0.3096175171137423,0.6554379793560849,0.7464175352126192,0.7161441611694732,0.6141540366662379,0.6035708944887557,0.13747449810585344,691
958,0.07969765663146973,0.0044230078037109585,0.002400827407836914,0.0004911890840906855,absolute_error,20,100,3,5,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': 100, 'min_samples_leaf': 3, 'min_samples_split': 5}",0.7261751651555823,0.547288916567275,0.6420416799304295,0.781958366683889,0.7542399030809469,-0.04975509126433875,0.485326847083036,0.6360204669158112,0.76811007506329,0.743157576930607,0.6034563906146528,0.23719815257481414,692
231,0.0032010793685913084,0.00040147623104705237,0.0019998550415039062,0.0004474479673644102,squared_error,150,sqrt,8,2,"{'criterion': 'squared_error', 'max_depth': 150, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 2}",0.5690317298346346,0.5326042931932361,0.5982067593644327,0.5956860974581748,0.6788540820624596,0.4993312093010446,0.7166683614345262,0.610599184325709,0.7563762521835625,0.4768690843245246,0.6034227053482304,0.08665833311925442,693
300,0.006299352645874024,0.0004560806982148596,0.002001667022705078,5.056722608601927e-06,poisson,,50,3,2,"{'criterion': 'poisson', 'max_depth': None, 'max_features': 50, 'min_samples_leaf': 3, 'min_samples_split': 2}",0.7184314025384175,0.6171104585254479,0.6988357366547622,0.7066038213252873,0.7443257435552759,0.2915117289959829,0.5699049549535821,0.44505473061772916,0.6967714401851304,0.5451295624998616,0.6033679579851476,0.13733985926765627,694
337,0.003503704071044922,0.0005011511143679016,0.0018980979919433593,0.0002992891661253604,poisson,5,sqrt,3,5,"{'criterion': 'poisson', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5}",0.5222622656327753,0.6579096167502514,0.6801416636072992,0.4002637248052179,0.6034805921603179,0.4852566010892194,0.795994545333881,0.5996511946250729,0.7105608540899944,0.574627186069704,0.6030148244163733,0.10958224354045028,695
301,0.006601929664611816,0.0006570999631026331,0.002100062370300293,0.0005380422353564223,poisson,,50,3,5,"{'criterion': 'poisson', 'max_depth': None, 'max_features': 50, 'min_samples_leaf': 3, 'min_samples_split': 5}",0.7916797083965583,0.6061600371797282,0.6517887073525144,0.5227070394398479,0.7682958661575918,-0.02272852125947744,0.6943516857152294,0.7733707917364379,0.7011864000669356,0.5307775086709375,0.6017589223456304,0.22704819162392498,696
946,0.05649895668029785,0.0029038963502758175,0.0023001432418823242,0.000458594083706124,absolute_error,20,50,1,5,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': 50, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.5300311093773529,0.5588145826569602,0.6013912557153469,0.5543544104867919,0.8035566054667702,0.35796515270396667,0.7796243921383719,0.6488309909977001,0.7611084515616411,0.421332606097243,0.6017009557202145,0.14184213931825582,697
768,0.004100370407104492,0.0002999964014112894,0.002099752426147461,0.0002999307620316287,friedman_mse,150,sqrt,3,2,"{'criterion': 'friedman_mse', 'max_depth': 150, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2}",0.4872905477254238,0.7799271393434102,0.4137941992890186,0.6841225540630221,0.7548571629287184,0.40223765539228895,0.6935471978119284,0.6198506232562119,0.6390332443639613,0.5394205947891715,0.6014080918963155,0.1281545328950273,698
1076,0.11550066471099854,0.007498959528385022,0.002199268341064453,0.0003987670898052507,absolute_error,150,150,3,10,"{'criterion': 'absolute_error', 'max_depth': 150, 'max_features': 150, 'min_samples_leaf': 3, 'min_samples_split': 10}",0.821523126517692,0.5916488153276973,0.7005405744583845,0.5652572581074387,0.8261739012849447,-0.21633021003675346,0.8009185939432808,0.7878642918998697,0.7381101306877886,0.39782706998793727,0.601353355217828,0.30225793756712654,699
443,0.004797887802124023,0.0003985142807600233,0.002201390266418457,0.00039985779816963595,poisson,50,sqrt,1,10,"{'criterion': 'poisson', 'max_depth': 50, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10}",0.7012802912945696,0.4935733565150835,0.6313511541290415,0.2528435049271125,0.761841617926498,0.4698250681685803,0.8126490137765732,0.7202616148474226,0.6465825773007206,0.5181345192853191,0.600834271817092,0.15961530921779055,700
351,0.004401898384094239,0.0004903595721064416,0.0018997669219970703,0.00030010601470818483,poisson,5,50,1,2,"{'criterion': 'poisson', 'max_depth': 5, 'max_features': 50, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7804536146954337,0.7315000665287079,0.547944458373498,0.5942058955089833,0.6254826454591571,0.23416052637766038,0.7256593933772921,0.7362199162215961,0.6998483037509435,0.3323750057990338,0.6007849826092306,0.17407464471308257,701
452,0.004101967811584473,0.0003009161246486869,0.0020001888275146484,1.64560641543745e-06,poisson,50,log2,1,10,"{'criterion': 'poisson', 'max_depth': 50, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10}",0.5816228821786074,0.6149693371608989,0.5319254715177217,0.46007176603303235,0.5910576824597322,0.6167011982698125,0.6433243220836664,0.6753196873742778,0.6598201917684119,0.6317548125953009,0.6006567351441462,0.06104695677602646,702
496,0.00500028133392334,0.00045028460306477896,0.0020010709762573243,1.5795118403484234e-06,poisson,150,sqrt,1,5,"{'criterion': 'poisson', 'max_depth': 150, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5}",0.7063976983986856,0.6379890231263976,0.6788152905868751,0.44389010781246596,0.7871925315138935,0.2679032242606072,0.7896604249952965,0.7335418083946728,0.5138881723676737,0.44475216431067444,0.6004030445767242,0.16552797382213685,703
934,0.014204287528991699,0.001400178416934602,0.002197003364562988,0.0004014836132738981,absolute_error,20,sqrt,8,5,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 5}",0.7034141525878246,0.6478310325930428,0.42034914642943344,0.4008977374805881,0.6580138153311315,0.4875937345528628,0.6895902342998561,0.5667646748746464,0.7624242507959454,0.6665757624827626,0.6003454541428093,0.1186772846730292,704
1072,0.14680063724517822,0.007308308784822253,0.0022002220153808593,0.00040001927463399485,absolute_error,150,150,1,5,"{'criterion': 'absolute_error', 'max_depth': 150, 'max_features': 150, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.805803363564585,0.7306085937510436,0.5542230313351648,0.5819724084840711,0.8293523025212518,-0.32190332482163786,0.8501529727794028,0.7888997155705817,0.5345090399454306,0.6486685001025045,0.6002286603232398,0.3269952830469883,705
500,0.004198932647705078,0.0003999374441053842,0.001800394058227539,0.0003999366055329328,poisson,150,sqrt,3,10,"{'criterion': 'poisson', 'max_depth': 150, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10}",0.7074603422185448,0.45943172432569646,0.5678587765333126,0.4014630485147731,0.7828065128858428,0.5993870933264465,0.5256296928107866,0.7184546224861905,0.6306613195386852,0.603656191045755,0.5996809323686033,0.11211184050842943,706
468,0.012900567054748536,0.0005375377210587145,0.002100682258605957,0.0002999418952833289,poisson,50,100,1,2,"{'criterion': 'poisson', 'max_depth': 50, 'max_features': 100, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7865089096597722,0.5694286148092251,0.5167699059779101,0.589696203457277,0.7888937484788794,0.09196144463282419,0.7382665276372421,0.4951506398760094,0.8332509795789698,0.5860173928873247,0.5995944366995434,0.20524339956418303,707
938,0.014499878883361817,0.0012824145864946195,0.0021009206771850585,0.00029972449991507214,absolute_error,20,log2,1,10,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10}",0.5125856669252535,0.6083853650087614,0.4971236743125683,0.651967904303981,0.5749880996799512,0.5658311142098545,0.5629145764726105,0.6384727236918043,0.7210706390304897,0.6554539687519687,0.5988793732387243,0.06585214704197088,708
1021,0.11510076522827148,0.005577327686239871,0.001999783515930176,1.9400007120550496e-06,absolute_error,50,150,3,5,"{'criterion': 'absolute_error', 'max_depth': 50, 'max_features': 150, 'min_samples_leaf': 3, 'min_samples_split': 5}",0.8246140350552322,0.5929446797176413,0.7192411596780955,0.7356325229534009,0.527546563189365,-0.3260006689788624,0.788521590085798,0.7589871124345127,0.7649441552943123,0.6012629534063357,0.5987694102835831,0.3215358354744361,709
824,0.017502307891845703,0.0013627348354080997,0.0022979021072387696,0.0004547760176646708,absolute_error,,sqrt,3,10,"{'criterion': 'absolute_error', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10}",0.7187807815440688,0.5896291713763888,0.6869686584573886,0.6544172896676137,0.6141358973011519,0.153348532831588,0.6777686674116604,0.6055404086418348,0.7731133557264221,0.509722258954713,0.5983425021912829,0.1638926682507666,710
